,name,lr,device,num_viz,patience,grover_fp,out_feats,use_wandb,batch_size,ff_dropout,group_name,model_type,num_epochs,conv_stride,gnn_dropout,max_seq_len,num_workers,print_every,random_seed,project_note,use_mut_loss,ff_num_layers,gat_num_heads,gnn_pool_type,use_carc_loss,viz_layer_idx,wandb_run_dir,conv_pool_size,conv_pool_type,fix_pt_weights,gnn_num_layers,mut_loss_ratio,separate_heads,conv_num_layers,ff_hidden_feats,lr_decay_factor,conv_kernel_size,conv_num_kernels,cross_validation,fraction_of_data,gnn_hidden_feats,mut_pre_training,gradient_clip_norm,network_weight_decay,number_of_parameters,cpdb_train_continuous,early_stopping_metric,training_mut_datasets,training_carc_datasets,held_out_test_mut_datasets,held_out_test_carc_datasets,test_mut_loss,validation_mut_pr_auc,training_mutagenic_loss,final_valid_carc_pearson_r2,final_valid_loss,test_mut_roc_auc,test_carc_pearson_r2,held_out_test_mut_loss,held_out_test_carc_roc_auc_score,_step,_timestamp,test_carc_rmse,training_mut_pr_auc,final_valid_carc_loss,test_carc_loss,training_mut_roc_auc,validation_mut_roc_auc,held_out_test_carc_loss,held_out_test_mut_pr_auc,held_out_test_carc_pr_auc_score,_runtime,training_carc_rmse,final_valid_mut_loss,final_valid_carc_rmse,final_valid_mut_roc_auc,training_carcinogenic_loss,training_loss,held_out_test_loss,training_carc_pearson_r2,validation_carc_pearson_r2,epoch,validation_carc_rmse,test_loss,test_mut_pr_auc,validation_loss,validation_mut_loss,validation_carc_loss,final_valid_mut_pr_auc,held_out_test_mut_roc_auc,training_carc_nan
70,2021_07_18_21_47_29_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,8223,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5694968402385712,0.6857076856523057,0,0.04552318928590798,0.6088831424713135,0.7837536964740269,0.064996787943133,0.6908301115036011,0.5289944796987052,255,1626659884,1.183952808380127,NaN,0.48800283670425415,1.7745990753173828,NaN,0.7534428794992175,0.7041896283626556,0.5688804555351952,0.5719111891611467,300,0.9077460169792176,0.6606889963150024,0.7449988126754761,0.7589167857385861,0.81923508644104,0.24577053487300873,0.6948379874229431,0.2079002488681981,0.02233401002823113,51,0.8284921646118164,0.9310275316238404,0.8371517731556464,0.6587776243686676,0.6666925251483917,0.6403094828128815,0.6925328313301884,0.7104851752021564,NaN
71,2021_07_18_21_47_29_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,8223,_does_mut_pre_training_help,True,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6452015936374664,0.7907272023297247,0,0.09355156356460692,0.6305245459079742,0.714657508781199,0.02052253304715438,0.6660712361335754,0.7002270030439045,299,1626659578,1.2495911121368408,NaN,0.8432922065258026,1.3796824216842651,NaN,0.7839799205686331,0.6692219078540802,0.5311631235317945,0.6560455120757293,306,0.8100228905677795,0.5393383800983429,1.1284914016723633,0.784836449792899,0.6506298899650573,0.19518897533416749,0.6670164465904236,0.2570588705083126,0.09353266679840264,112,1.1513758897781372,0.8655458688735962,0.6427939302120607,0.663943350315094,0.6131128668785095,0.7825478091835976,0.7926639727481344,0.6820455226115604,NaN
72,2021_07_18_21_39_47_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6914747059345245,0.6640274652179433,0,4.096985718975487e-05,0.5999425053596497,0.47636223175965664,0.002223799068795663,0.6964738368988037,0.4938605994944023,51,1626659238,1.0047165155410769,NaN,0.3956446871161461,0.8756124675273895,NaN,0.47802738472100387,0.6956764459609985,0.3232578000382438,0.4534805794483735,78,0.9877308011054992,0.6874987185001373,0.7322046756744385,0.5393741180060262,0.9627745985984802,0.28883239030838015,0.6962346434593201,0.1219285577053248,0.03551140606607904,51,0.7713965177536011,0.7467160224914551,0.5321399812712315,0.7465324401855469,0.7735635638237,0.6834599077701569,0.7003334951706962,0.5010557053009883,
73,2021_07_18_21_39_47_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6955226063728333,0.3888897578832829,0,0.11508146354996432,0.6204933226108551,0.5466699143035534,0.08945677129281841,0.7154272198677063,0.718516225558479,206,1626659152,1.1413633823394775,NaN,0.44774630665779114,1.0033289194107056,NaN,0.48829012723685106,0.631931334733963,0.33818176026775426,0.7220987711651772,272,0.9508341550827026,0.6945277750492096,0.7073895931243896,0.49085187453221746,0.8916353940963745,0.2674906253814697,0.6903784275054932,0.14113196222122326,0.12034175991433484,206,0.7081535458564758,0.7878645062446594,0.6350433651844738,0.6276525557041168,0.6958960592746735,0.4684177935123443,0.3932010142606115,0.4855450733752621,
74,2021_07_18_21_39_47_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6993009150028229,0.6559919372798548,0,0.011694094104319113,0.954874575138092,0.4848982946373536,0.0644237351416352,0.6841687858104706,0.5907754217613372,54,1626658874,1.0061514377593994,NaN,1.5589216947555542,1.0758253931999209,NaN,0.6741481582491008,0.6888963580131531,0.35467567086809193,0.5360499363428294,67,0.927724838256836,0.6959972083568573,1.1476094722747805,0.6195092641519082,0.8134617149829865,0.24403852224349976,0.6855870485305786,0.077657543223242,0.040828148059381765,54,1.1711080074310305,0.8122582733631134,0.40577852608879605,0.7093833088874817,0.6556394994258881,0.8347855806350708,0.5809724155909877,0.5405929919137467,
75,2021_07_18_21_16_30_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5786537826061249,0.874578867986834,0,0.1332274859715853,0.520324170589447,0.7854351931330472,0.10872562407939472,0.6121512949466705,0.701091162358768,358,1626658776,0.9486883878707886,NaN,0.4835273921489715,0.6945997178554535,NaN,0.7817880163240398,0.6476355195045471,0.5792919900968654,0.65894058388292,485,0.9612739682197572,0.5360942482948303,0.6876417398452759,0.7852282695754986,0.8872379660606384,0.26617140173912046,0.6227965652942657,0.1589558302099778,0.10776551309418755,59,0.7108311653137207,0.6134375631809235,0.8153476848306619,0.47121521830558777,0.4981563985347748,0.40835244953632355,0.8794877932676062,0.7388005390835579,NaN
76,2021_07_18_21_16_30_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5353234112262726,0.7042712437730428,0,0.11907014401865142,0.5299722850322723,0.8049325200518707,0.05889228994513658,0.5974136292934418,0.7527730485476964,307,1626658283,1.1636048555374146,NaN,0.4254235625267029,1.2972928881645205,NaN,0.7656664625433762,0.6162355840206146,0.5841988083201388,0.7375606547717477,366,0.9436651468276978,0.5747788846492767,0.7066870927810669,0.7829761175750153,0.8870874643325806,0.2661262482404709,0.6030602157115936,0.16783776727328578,0.10798229169683632,77,0.7281306982040405,0.7639142572879791,0.8532491379041337,0.5660824775695801,0.5508832037448883,0.6015474498271942,0.7242909431462088,0.7429305181191974,NaN
77,2021_07_18_21_16_30_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,True,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.739078164100647,0.8079795461563875,0,0.11107624869189436,0.6904304623603821,0.7403667720084405,0.0820939753886468,0.5936836898326874,0.7001238198421298,373,1626657908,1.037708401679993,NaN,0.8186120837926865,0.9361677765846252,NaN,0.815228322566349,0.648438572883606,0.5779691977600734,0.6256504064192121,497,0.81075519323349,0.6354954838752747,1.1014641523361206,0.8104811904477814,0.6602256417274475,0.19806770086288453,0.6101101636886597,0.25229679422965406,0.10036427481751732,110,1.1548070907592771,0.7982050180435181,0.6439268854405142,0.681999534368515,0.5335930585861206,1.0282813012599945,0.8038043241115564,0.7421069182389937,NaN
78,2021_07_18_21_12_17_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6925332248210907,0.6670159676280472,0,6.198352114064953e-05,0.7343042194843292,0.480092703862661,0.00991096896366078,0.7016104161739349,0.5644637053087757,51,1626657380,1.007946252822876,NaN,0.8428233116865158,1.3284054398536682,NaN,0.4694496357603264,0.6905230581760406,0.31511343172814477,0.5121114705815486,54,0.9903894662857056,0.6877960562705994,0.736530601978302,0.48991952400930616,0.9693063616752624,0.290791916847229,0.6982842087745667,0.11472685932258388,0.005360441155168064,51,0.7807410359382629,0.883294939994812,0.5593313060719116,0.7370268106460571,0.7698974609375,0.6603286266326904,0.6735777970659225,0.45573075771188976,
79,2021_07_18_21_12_17_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6995287835597992,0.49162621288787733,0,0.06646860462859353,0.7079711556434631,0.5719294393709647,0.07277609963450257,0.6914041042327881,0.6343187329102822,75,1626657320,1.1496423482894895,NaN,0.771551251411438,1.6646910309791565,NaN,0.6014492753623188,0.6910212934017181,0.3893425312028401,0.6513636114467567,77,0.9591517448425292,0.6807225346565247,0.7178637981414795,0.5635605905967205,0.930382251739502,0.2791146785020828,0.6912892758846283,0.13169649215844337,0.06486472628773562,75,0.737898588180542,0.9890774488449096,0.6293777745523054,0.6043502688407898,0.6775171756744385,0.4336274266242981,0.44902247631884734,0.5877478286912249,
80,2021_07_18_21_12_17_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6758426427841187,0.4402885372693762,0,0.05295826926767326,0.8712544441223145,0.5517267245231083,0.05030523479598708,0.6914902627468109,0.6597533921477583,57,1626657235,1.0150173902511597,NaN,1.2881386280059814,0.9456190168857574,NaN,0.4325344742359418,0.6758260428905487,0.3341036842817905,0.5792086885643755,74,0.878638744354248,0.6925898194313049,1.1295270919799805,0.4647288935858319,0.7479151964187623,0.2243745714426041,0.6867909729480743,0.14156802415946496,0.0743073580406089,57,1.1462692022323608,0.7567755579948425,0.4362627762315884,0.8958282470703125,0.729194313287735,1.2846407294273376,0.463207656669298,0.5166127583108715,
81,2021_07_18_21_00_04_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5673893094062805,0.8854393242847107,0,0.047377606002328765,0.4782037734985352,0.7612892703862661,0.12302985738125533,0.6558582484722137,0.6870711448176238,139,1626657127,0.9437732100486756,NaN,0.42649318277835846,0.8279911577701569,NaN,0.7786948396201228,0.6580416858196259,0.5580382068839194,0.6995998889000586,138,0.9268579483032228,0.5003654509782791,0.7361536026000977,0.7781532476448377,0.851804780960083,0.25554144084453584,0.6565132737159729,0.21773130772655228,0.04559559890829643,57,0.778529942035675,0.6455698609352112,0.7988463309466354,0.4982951879501343,0.5192010402679443,0.44951487332582474,0.8817961935199219,0.7003204552261155,NaN
82,2021_07_18_21_00_04_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5469415485858917,0.6983581926171665,0,0.05497329858239252,0.5773971080780029,0.7995361825629343,0.05171755520876316,0.6289743483066559,0.6953773925604911,158,1626656983,1.1710666418075562,NaN,0.5167034864425659,1.0551443994045258,NaN,0.7508164931618698,0.6640269160270691,0.5733942783395185,0.6745889812631087,199,0.9353998303413392,0.6034086346626282,0.7260187864303589,0.761356059059672,0.8633804559707642,0.2590141505002975,0.6394901275634766,0.17770326544303527,0.04385090624390691,52,0.7714943289756775,0.699402391910553,0.8468101033741007,0.6593545973300934,0.6177748143672943,0.7563740015029907,0.709720683963035,0.7206588799041629,NaN
83,2021_07_18_21_00_04_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,6075,_does_mut_pre_training_help,True,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.654159814119339,0.7881333869928082,0,0.14284581958342313,0.7039580047130585,0.7180395341480199,0.033542751920948195,0.6596813499927521,0.6969251405871124,337,1626656778,1.334050536155701,NaN,0.8434777855873108,1.6547320485115051,NaN,0.7935167982000102,0.6547653675079346,0.5565616608799732,0.6682099988414428,351,0.7987591624259949,0.6441638171672821,1.0843889713287354,0.7974329691308573,0.6445523023605346,0.19336569905281067,0.6582065522670746,0.27574991877385163,0.13839621177773043,82,1.0974600315093994,0.9543315172195436,0.6075841788024431,0.8093664348125458,0.5516244173049927,1.410764455795288,0.7965445539958854,0.6995447738843965,NaN
84,2021_07_18_20_52_03_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7062022984027863,0.6733127140406866,0,0.02435528117633704,0.7669364213943481,0.4645047210300429,0.06735912635504104,0.7142234444618225,0.6382138987772791,58,1626656394,0.9668430685997008,NaN,0.8787233382463455,0.9199865758419036,NaN,0.4800221213623708,0.6692138612270355,0.3004909644859005,0.6119701657931574,82,0.9921393990516664,0.7190277576446533,0.7259424328804016,0.4993973835767954,0.9837777733802796,0.29513334631919863,0.7007205784320831,0.11339634661384894,0.03468962028574677,58,0.7360060214996338,0.7703375816345215,0.5337835203391561,0.7508606016635895,0.7890896797180176,0.6616594195365906,0.7015395708828882,0.44911799940101826,
85,2021_07_18_20_52_03_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7348045110702515,0.4489790353679999,0,0.22719375755633883,0.597283273935318,0.456688645392358,0.11496923707952574,0.7188344895839691,0.7050895114275397,220,1626656306,1.1331303119659424,NaN,0.35303786396980286,1.162680745124817,NaN,0.5620738926311493,0.629888266324997,0.3111247502865188,0.6890587514388522,289,0.8582288026809692,0.7019599080085754,0.6571415066719055,0.5478396951758863,0.7220258831977844,0.21660777032375336,0.6921506226062775,0.2822595051394778,0.22261068491818797,220,0.6592919826507568,0.863167405128479,0.5684659149922979,0.712641566991806,0.697251707315445,0.7485512346029282,0.4390769855198683,0.4715079365079365,
86,2021_07_18_20_52_03_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,False,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6909618973731995,0.5435842528049364,0,0.016251177865684707,1.0101251602172852,0.40395471934407623,0.07918040709901648,0.6676134467124939,0.5983077954908941,54,1626656010,1.0009119510650637,NaN,1.758215844631195,1.0846363604068756,NaN,0.5558405918148193,0.6846530437469482,0.340802171813,0.5497764933390661,66,0.9194907546043396,0.6895148456096649,1.1441563367843628,0.562624644178158,0.8393489003181458,0.25180467665195466,0.6727253198623657,0.09719093520483128,0.04863673302290267,54,1.1528302431106567,0.8090642392635345,0.34277761135767704,0.8589256703853607,0.7026035487651825,1.2236772775650024,0.5479742424971171,0.49422282120395333,
87,2021_07_18_20_32_15_2,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5925443470478058,0.8731885219077865,0,0.05420458649246325,0.4707074910402298,0.7852978540772532,0.11733686624827312,0.5953674018383026,0.7179229221482742,268,1626655913,0.9454904794692992,NaN,0.4057614728808403,0.8878883421421051,NaN,0.7802471490140737,0.6480849087238312,0.5955203971690082,0.7012715695313136,353,0.955974817276001,0.4985414892435074,0.7191211581230164,0.7951866966703537,0.8955459594726562,0.2686637997627258,0.611182689666748,0.16518705322743124,0.07143238700222775,58,0.7350945472717285,0.681147575378418,0.8237282898891758,0.5997729897499084,0.5373721420764923,0.7453748285770416,0.8884656654434061,0.7474408505540581,NaN
88,2021_07_18_20_32_15_1,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5389788448810577,0.6679324698274622,0,0.1551487599360727,0.5769530236721039,0.7975635862144674,0.11128532263205172,0.6025897562503815,0.7390754785120982,348,1626655554,1.1230347156524658,NaN,0.5445215255022049,1.393377661705017,NaN,0.7454242362386881,0.6236719191074371,0.5832690327360557,0.7367884696381509,435,0.9114633202552797,0.5908522009849548,0.6832980513572693,0.7494250527318501,0.825505256652832,0.24765158593654632,0.6089143753051758,0.21162711818430388,0.13960328905413813,97,0.6890711188316345,0.7952985167503357,0.8512238997712426,0.5371228754520416,0.5885138511657715,0.4172106087207794,0.6799616452093231,0.7391269841269842,NaN
89,2021_07_18_20_32_15_0,0.0001,cuda:0,0,50,none,2,True,1024,0.2,,gin_pt2,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,True,3,4,avg,True,-1,/scratch/gobi2/phil/,4,max,False,2,0.7,False,3,128,0.7,5,32,True,1,32,True,10000,0,2122478,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6207113862037659,0.8057727016405005,0,0.05837092101758175,0.7965172827243805,0.7600099145198796,0.09314911765133715,0.5881768763065338,0.671258319145643,281,1626655111,1.0154151916503906,NaN,1.3483371138572693,0.9689002633094788,NaN,0.8114698211941977,0.6527466773986816,0.5930907041642133,0.6334901728550701,356,0.9042125940322876,0.5600230693817139,1.1231074333190918,0.8070167214959006,0.7876753807067871,0.23630262017250064,0.6075478196144104,0.10274883505039674,0.05517088997718895,58,1.141171932220459,0.7251680493354797,0.66910084698193,0.850756049156189,0.4859171658754349,1.7020467519760132,0.8136813690335656,0.7423884396525906,NaN
90,2021_07_18_20_26_37_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.7021046578884125,0.599330160418097,0,0.000529432706903517,0.63044273853302,0.4237115879828326,0.053311570534444075,0.6864511370658875,0.5089124490532941,52,1626654724,0.9998292326927184,NaN,0.44441089034080505,0.7879472374916077,NaN,0.3440749075098211,0.690378874540329,0.3032763345344206,0.4876663252358848,59,0.9841460585594176,0.7101706862449646,0.7400739789009094,0.4062740760517183,0.9666140913963318,0.2899842351675034,0.6876294612884521,0.1265859096039252,0.008423567039341879,52,0.8095822930335999,0.7278574109077454,0.5042820380020605,0.7464005351066589,0.7754326462745667,0.6786589622497559,0.6195888561438492,0.4501018268942797,
91,2021_07_18_20_26_37_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6877011358737946,0.4836923035987229,0,0.04951092553875893,0.6384953558444977,0.5336662161142253,0.059122950672060894,0.7175640761852264,0.6784811432698756,171,1626654660,1.1935665607452393,NaN,0.4890851825475693,1.522232174873352,NaN,0.5449224331496224,0.6540688872337341,0.34452041052649596,0.6653405515412105,166,0.900279700756073,0.7025282680988312,0.7430589199066162,0.5545077226644893,0.8042185544967652,0.24126557409763336,0.6985155045986176,0.21696605916403777,0.04509638032138056,171,0.7577939033508301,0.938060462474823,0.6078784809431699,0.6792020201683044,0.7070871293544769,0.6141367852687836,0.4795620966591459,0.5288394728960767,
92,2021_07_18_20_26_37_0,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,False,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.6906824707984924,0.45957983279613773,0,0.002813107417716543,0.7827997803688049,0.4997570290358456,0.0015779944151047768,0.6843110024929047,0.4975622968580715,51,1626654487,1.0369209051132202,NaN,0.9872440099716188,1.1865637302398682,NaN,0.45516218657848534,0.6944376826286316,0.3190309062520961,0.4604618438317644,66,0.8993907570838928,0.6951808333396912,1.15185546875,0.5173180834199806,0.8194273948669434,0.24582822918891903,0.6873490214347839,0.11155136092322004,0.04284106666499284,51,1.225049614906311,0.8394469022750854,0.4138387643803429,0.9068433344364166,0.7260060012340546,1.3287971019744873,0.5311682098689716,0.4870919436957173,
93,2021_07_18_20_13_56_2,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5804734528064728,0.8865246660307838,0,0.12810409425824895,0.5335062444210052,0.7751416309012875,0.15457738112829028,0.6373083293437958,0.6712583191456432,185,1626654386,0.937473714351654,NaN,0.5749559104442596,1.1020520329475405,NaN,0.7779320340211298,0.6834259927272797,0.5722516458801682,0.6740105793935779,187,0.9310300350189208,0.5157420933246613,0.6911700963973999,0.7730233799916092,0.8452470541000366,0.25357412695884707,0.6511436402797699,0.20351508965857948,0.04935776138731825,52,0.8004164695739746,0.7369470298290253,0.8034443996836982,0.6160568594932556,0.553590714931488,0.7618111968040466,0.8812847452234238,0.7126295297993411,NaN
94,2021_07_18_20_13_56_1,0.0001,cuda:0,0,50,none,2,True,1024,0.1,,gat,500,1,0.1,500,1,100,7773,_does_mut_pre_training_help,False,2,2,avg,True,-1,/scratch/gobi2/phil/,4,max,True,4,0.7,False,3,1024,0.7,5,32,True,1,64,True,10000,0,1241090,True,"['rmse', 'carc']",['mut_hansen'],['carc_cpdb'],"['mut_li', 'mut_ccris']",['carc_ccris'],0.5607567727565765,0.6923274960184449,0,0.07086547970622635,0.6196913123130798,0.7794465752296789,0.02252447941950147,0.6310269832611084,0.6830469999484085,223,1626654192,1.1968249082565308,NaN,0.6997005790472031,1.518929362297058,NaN,0.755814111723481,0.6381527185440063,0.5678034242586035,0.6593461404603197,265,0.9573491215705872,0.5854016244411469,0.7187546491622925,0.7600802884942506,0.8744364380836487,0.2623309403657913,0.6331647038459778,0.1463117514905687,0.044604327438180214,51,0.7695955634117126,0.8482085466384888,0.8357570764807709,0.6178640127182007,0.5843234956264496,0.6961252391338348,0.7009983999065325,0.7122312069481881,NaN
