ratio_of_positive_carc,number_of_experiments_carc,cas_number,substance_name,use_carc,positive_carc,positive_stringent_carc,negative_carc,negative_stringent_carc,ratio_of_positive_mut,number_of_experiments_mut,use_mut,positive_mut,positive_stringent_mut,negative_mut,negative_stringent_mut,positive,positive_stringent,negative,negative_stringent,use,smiles
0.1,10.0,1582-09-8,TRIFLURALIN,PESTICIDES (HERBICIDES),0.0,0.0,1.0,1.0,0.0,17.0,PESTICIDES (HERBICIDES),0.0,0.0,1.0,1.0,0,0,1,1,"PESTICIDES (HERBICIDES),PESTICIDES (HERBICIDES)",CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
1.0,1.0,15844-52-7,CUPRIC NITRILOTRIACETATE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",N.[Cu++].OC(=O)CN(CC([O-])=O)CC([O-])=O
0.14285714285714285,7.0,1596-84-5,DAMINOZIDE,PESTICIDES (PLANT GROWTH REGULATORS),0.0,0.0,1.0,1.0,0.0,30.0,PESTICIDES (PLANT GROWTH REGULATORS),0.0,0.0,1.0,1.0,0,0,1,1,"PESTICIDES (PLANT GROWTH REGULATORS),PESTICIDES (PLANT GROWTH REGULATORS)",CN(C)NC(=O)CCC(O)=O
1.0,2.0,160086-25-9,"TRANS-1,2-DIHYDROXY-ANTI-3,3A-EPOXY-1,2,3,3A-TETRAHYDRO-4H-CYCLOPENTA[DEF}CHRYSENE",,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",
1.0,2.0,16071-86-6,C.I. DIRECT BROWN 95,DYES,1.0,1.0,0.0,0.0,0.0625,16.0,DYES,0.0,0.0,1.0,1.0,1,1,0,0,"DYES,DYES",[Na+].[Na+].[Cu++].[O-]C(=O)c1cc(ccc1[O-])N=Nc2ccc(cc2)c3ccc(N\N=C/4C(=O)C=CC(=N/Nc5cc(ccc5[O-])[S]([O-])(=O)=O)\C4=O)cc3
1.0,1.0,16110-13-7,7-HYDROXYMETHYLBENZ[A]ANTHRACENE,,1.0,0.0,0.0,0.0,1.0,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",OCc1c2ccccc2cc3c1ccc4ccccc34
0.0,6.0,161326-34-7,FENAMIDONE,,0.0,0.0,1.0,1.0,0.14285714285714285,14.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CSC1=N[C@](C)(C(=O)N1Nc2ccccc2)c3ccccc3
1.0,1.0,1615-80-1,"1,2-DIETHYLHYDRAZINE",,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",CCNNCC
0.0,2.0,16229-43-9,VANADYL TRISULFATE,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",[O-][S]([O-])(=O)=O.O=[V++]
1.0,1.0,1623-88-7,5-CHLOROMETHYLFURFURAL,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",ClCc1oc(C=O)cc1
1.0,3.0,16301-26-1,AZOXYETHANE,,1.0,1.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.0,0.0,1,1,0,0,",",CC[N-][N+](=O)CC
1.0,1.0,16310-68-2,"1,2,3,4-TETRAHYDRODIBENZ[A,J]ANTHRACENE",,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",C1CCc2c(C1)ccc3cc4ccc5ccccc5c4cc23
1.0,2.0,16338-97-9,DIALLYLNITROSAMINE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",C=CCN(CC=C)N=O
1.0,2.0,16338-99-1,N-NITROSOMETHYL-N-HEPTYLAMINE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",CCCCCCCN(C)N=O
1.0,1.0,16339-07-4,1-METHYL-4-NITROSOPIPERAZINE,,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CN1CCN(CC1)N=O
0.75,8.0,1634-04-4,METHYL TERT-BUTYL ETHER,,1.0,1.0,0.0,0.0,0.06382978723404255,47.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",COC(C)(C)C
0.0,4.0,1634-78-2,MALAOXON,,0.0,0.0,1.0,1.0,0.1111111111111111,18.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CCOC(=O)CC(S[P](=O)(OC)OC)C(=O)OCC
0.125,8.0,16423-68-0,C.I. ACID RED 51,DYES,0.0,0.0,1.0,1.0,0.07142857142857142,42.0,DYES,0.0,0.0,1.0,1.0,0,0,1,1,"DYES,DYES",[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I
1.0,1.0,16448-54-7,FERRIC NITRILOTRIACETATE,,1.0,0.0,0.0,0.0,0.2,10.0,,0.0,0.0,0.0,0.0,1,0,0,0,",",[Fe+3].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O
0.875,8.0,16543-55-8,N'-NITROSONORNICOTINE,INTERMEDIATES,1.0,1.0,0.0,0.0,0.21621621621621623,37.0,INTERMEDIATES,0.0,0.0,0.0,0.0,1,1,0,0,"INTERMEDIATES,INTERMEDIATES",O=NN1CCCC1c2cccnc2
0.6666666666666666,3.0,16561-29-8,12-O-TETRADECANOYLPHORBOL-13-ACETATE,,1.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1,1,0,0,",",CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O
0.0,4.0,16672-87-0,ETHEPHON,Pesticides,0.0,0.0,1.0,1.0,0.0,2.0,Pesticides,0.0,0.0,1.0,0.0,0,0,1,0,"Pesticides,Pesticides",O[P](O)(=O)CCCl
0.0,4.0,1675-54-3,BISPHENOL A DIGLYCIDYL ETHER,,0.0,0.0,1.0,1.0,0.9375,16.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3
1.0,1.0,16812-54-7,NICKEL MONOSULFIDE,,1.0,0.0,0.0,0.0,0.8,5.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",S.[Ni]
1.0,2.0,16813-36-8,"1-NITROSO-5,6-DIHYDROURACIL",,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",O=NN1CCC(=O)NC1=O
0.0,2.0,16846-24-5,JOSAMYCIN,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",CO[C@H]1[C@@H](CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)OC(C)=O
1.0,2.0,16870-90-9,7-HYDROXYXANTHINE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",[O-]n1cnc2[NH2+]C(=O)NC(=O)c12
1.0,2.0,169383-22-6,"TRANS-6,7-DIHYDROXY-ANTI-8,9-EPOXY-6,7,8,9,-TETRAHYDRO-4H-CYCLOPENTA[DEF]CHRYSENE",,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",
0.5,4.0,1694-09-3,BENZYL VIOLET 4B,DYES,0.0,0.0,0.0,0.0,0.4444444444444444,9.0,DYES,0.0,0.0,0.0,0.0,0,0,0,0,"DYES,DYES",[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(C)C)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O
0.25,4.0,17026-81-2,3-AMINO-4-ETHOXYACETANILIDE,,0.0,0.0,0.0,0.0,0.48,50.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CCOc1ccc(NC(C)=O)cc1N
0.5,2.0,1706-01-0,3-METHYLFLUORANTHENE,,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,0,",",Cc1ccc2c3ccccc3c4cccc1c24
1.0,5.0,17068-78-9,ANTHOPHYLLITE ASBESTOS,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",
0.5,2.0,1717-00-6,"1,1-DICHLORO-1-FLUOROETHANE",,0.0,0.0,0.0,0.0,0.5,2.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CC(F)(Cl)Cl
0.0,4.0,17265-14-4,DISODIUM SEBACATE,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",[Na+].[Na+].[O-]C(=O)CCCCCCCCC([O-])=O
0.0,4.0,173159-57-4,FORMASULFURON,Pesticides,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",Pesticides",COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2c(NC=O)cccc2C(=O)N(C)C)n1
0.0,2.0,173584-44-6,INDOXACARB,Pesticides,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",Pesticides",COC(=O)N(C(=O)N1CO[C@]2(Cc3cc(Cl)ccc3C2=N1)C(=O)OC)c4ccc(OC(F)(F)F)cc4
0.8333333333333334,12.0,1746-01-6,"2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN",Research chemical,1.0,1.0,0.0,0.0,0.0,22.0,Research chemical,0.0,0.0,1.0,1.0,1,1,0,0,"Research chemical,Research chemical",Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl
0.0,2.0,1767-28-8,1-NITROPYREN-6-OL,,0.0,0.0,1.0,0.0,0.631578947368421,19.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Oc1ccc2ccc3c(ccc4ccc1c2c34)[N+]([O-])=O
0.25,4.0,1777-84-0,3'-NITRO-P-ACETOPHENETIDIDE,,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,0,",",CCOc1ccc(NC(C)=O)cc1[N+]([O-])=O
0.0,4.0,17902-23-7,TEGAFUR,,0.0,0.0,1.0,1.0,0.09090909090909091,11.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",FC1=CN(C2CCCO2)C(=O)NC1=O
1.0,1.0,179073-71-3,1-SULFOOXY-3-METHYLCHOLANTHRENE,,1.0,0.0,0.0,0.0,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Cc1ccc2cc3c4ccccc4ccc3c5C(Cc1c25)O[S](O)(=O)=O
0.5,4.0,17924-92-4,ZEARALENONE,,0.0,0.0,0.0,0.0,0.19444444444444445,36.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
0.5,4.0,1825-21-4,PENTACHLOROANISOLE,,0.0,0.0,0.0,0.0,0.1891891891891892,37.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
0.7142857142857143,7.0,1836-75-5,NITROFEN,PESTICIDES (HERBICIDES),1.0,1.0,0.0,0.0,0.2,25.0,PESTICIDES (HERBICIDES),0.0,0.0,0.0,0.0,1,1,0,0,"PESTICIDES (HERBICIDES),PESTICIDES (HERBICIDES)",[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1
1.0,2.0,18413-14-4,ETHYLHYDRAZINE HYDROCHLORIDE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",[H+].[Cl-].CCNN
1.0,2.0,184699-18-1,1-(METHYLNITROSAMINO)-2-PENTANONE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",CCCC(=O)CN(C)N=O
0.0,2.0,18472-87-2,C.I. ACID RED 92,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",[Na+].[Na+].[O-]c1c(Br)cc2c(Oc3c(Br)c([O-])c(Br)cc3C24OC(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c45)c1Br
1.0,1.0,18559-97-2,4-ACETYLAMINOSTILBENE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",CC(=O)Nc1ccc(cc1)\C=C\c2ccccc2
0.3333333333333333,6.0,18662-53-8,"NITRILOTRIACETIC ACID, TRISODIUM SALT MONOHYDRATE",CHELATING AGENTS,0.0,0.0,0.0,0.0,0.0,84.0,CHELATING AGENTS,0.0,0.0,1.0,1.0,0,0,0,0,"CHELATING AGENTS,CHELATING AGENTS",O.[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O
0.0,4.0,18699-02-0,4-ACETYLAMINOPHENYLACETIC ACID,,0.0,0.0,1.0,1.0,0.0,14.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(=O)Nc1ccc(CC(O)=O)cc1
0.0,2.0,18719-76-1,KERACYANIN,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",[Cl-].C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc(O)cc4[o+]c3c5ccc(O)c(O)c5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
1.0,4.0,18774-85-1,N-HEXYL-N-NITROSOUREA,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",CCCCCCN(N=O)C(N)=O
1.0,6.0,18883-66-4,STREPTOZOTOCIN,DRUGS (ANTINEOPLASTICS),1.0,1.0,0.0,0.0,0.75,20.0,DRUGS (ANTINEOPLASTICS),1.0,1.0,0.0,0.0,1,1,0,0,"DRUGS (ANTINEOPLASTICS),DRUGS (ANTINEOPLASTICS)",CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
1.0,3.0,189-55-9,"DIBENZO[A,I]PYRENE",,1.0,1.0,0.0,0.0,0.5,12.0,,0.0,0.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)cc3ccc4cc5ccccc5c6ccc2c3c46
1.0,2.0,189-64-0,"DIBENZO[A,H]PYRENE",,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)cc3ccc4c5ccccc5cc6ccc2c3c46
0.5,4.0,1897-45-6,CHLOROTHALONIL,PESTICIDES (FUNGICIDES),0.0,0.0,0.0,0.0,1.0,2.0,PESTICIDES (FUNGICIDES),1.0,1.0,0.0,0.0,1,1,0,0,"PESTICIDES (FUNGICIDES),PESTICIDES (FUNGICIDES)",Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
0.0,4.0,19010-66-3,LEAD DIMETHYLDITHIOCARBAMATE,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",[Pb++].CN(C)C([S-])=S.CN(C)C([S-])=S
0.0,1.0,191-24-2,BENZO[GHI]PERYLENE,,0.0,0.0,1.0,0.0,0.6923076923076923,13.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
1.0,2.0,191-26-4,ANTHANTHRENE,,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,1,0,0,",",c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c45
1.0,5.0,191-30-0,"DIBENZO[DEF,P]CHRYSENE",,1.0,1.0,0.0,0.0,0.7,10.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)cc3ccc4cccc5c6ccccc6c2c3c45
0.5,4.0,1912-24-9,ATRAZINE,PESTICIDES (HERBICIDES),0.0,0.0,0.0,0.0,0.0,70.0,PESTICIDES (HERBICIDES),0.0,0.0,1.0,1.0,0,0,0,0,"PESTICIDES (HERBICIDES),PESTICIDES (HERBICIDES)",CCNc1nc(Cl)nc(NC(C)C)n1
0.0,6.0,1918-02-1,PICLORAM,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl
1.0,2.0,192-65-4,"DIBENZO[A,E]PYRENE",,1.0,1.0,0.0,0.0,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)cc3c4ccccc4c5cccc6ccc2c3c56
0.0,1.0,192-97-2,BENZO[E]PYRENE,,0.0,0.0,1.0,0.0,0.2857142857142857,28.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",c1ccc2c(c1)c3cccc4ccc5cccc2c5c34
1.0,3.0,193-39-5,"INDENO[1,2,3-CD]PYRENE",,1.0,1.0,0.0,0.0,0.75,8.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56
1.0,1.0,19315-64-1,N-HYDROXYPHENACETIN,,1.0,0.0,0.0,0.0,0.8,5.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CCOc1ccc(cc1)N(O)C(C)=O
0.0,4.0,1934-21-0,TARTRAZINE,,0.0,0.0,1.0,1.0,0.0,6.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[Na+].[Na+].[Na+].[O-]C(=O)C1=NN(c2ccc(cc2)[S]([O-])(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S]([O-])(=O)=O
0.0,4.0,1936-15-8,C.I. ACID ORANGE 10,DYE,0.0,0.0,1.0,1.0,0.11764705882352941,17.0,DYE,0.0,0.0,1.0,1.0,0,0,1,1,"DYE,DYE",[Na+].[Na+].[O-][S](=O)(=O)c1cc2C=CC(=O)\C(=N/Nc3ccccc3)c2c(c1)[S]([O-])(=O)=O
1.0,3.0,1937-37-7,C.I. DIRECT BLACK 38,DYES,1.0,1.0,0.0,0.0,0.6153846153846154,13.0,DYES,1.0,1.0,0.0,0.0,1,1,0,0,"DYES,DYES",
1.0,7.0,194-59-2,"DIBENZO[C,G]CARBAZOLE",,1.0,1.0,0.0,0.0,0.18181818181818182,22.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45
0.0,10.0,1948-33-0,2-TERT-BUTYLHYDROQUINONE,,0.0,0.0,1.0,1.0,0.0,38.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(C)(C)c1cc(O)ccc1O
0.5,4.0,1955-45-9,PIVALOLACTONE,INTERMEDIATES,0.0,0.0,0.0,0.0,0.3157894736842105,133.0,INTERMEDIATES,0.0,0.0,0.0,0.0,0,0,0,0,"INTERMEDIATES,INTERMEDIATES",CC1(C)COC1=O
0.0,4.0,1972-08-3,1-TRANS-DELTA9-TETRAHYDROCANNABINOL,,0.0,0.0,1.0,1.0,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1
0.0,1.0,1991-52-2,"2,5-DI-TERT-BUTYL-4-HYDROXYANISOLE",,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",COc1cc(c(O)cc1C(C)(C)C)C(C)(C)C
0.5,4.0,201-06-9,ACEPHENANTHRYLENE,,0.0,0.0,0.0,0.0,0.5,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",c1ccc2c(c1)cc3C=Cc4cccc2c34
1.0,4.0,202-03-9,ACEANTHRYLENE,,1.0,1.0,0.0,0.0,0.6428571428571429,14.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)cc3cccc4C=Cc2c34
0.5,4.0,20265-96-7,P-CHLOROANILINE HYDROCHLORIDE,DYE INTERMEDIATE,0.0,0.0,0.0,0.0,0.22857142857142856,35.0,DYE INTERMEDIATE,0.0,0.0,0.0,0.0,0,0,0,0,"DYE INTERMEDIATE,DYE INTERMEDIATE",[H+].[Cl-].Nc1ccc(Cl)cc1
0.0,4.0,20265-97-8,P-ANISIDINE HYDROCHLORIDE,,0.0,0.0,1.0,1.0,0.10227272727272728,88.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[H+].[Cl-].COc1ccc(N)cc1
1.0,1.0,20268-52-4,7-CHLOROBENZ[A]ANTHRACENE,,1.0,0.0,0.0,0.0,1.0,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",Clc1c2ccccc2cc3c4ccccc4ccc13
0.6666666666666666,6.0,20325-40-0,"3,3'-DIMETHOXYBENZIDINE DIHYDROCHLORIDE",,1.0,1.0,0.0,0.0,0.34285714285714286,35.0,,0.0,0.0,0.0,0.0,1,1,0,0,",",[H+].[H+].[Cl-].[Cl-].COc1cc(ccc1N)c2ccc(N)c(OC)c2
1.0,4.0,205-82-3,BENZO[J]FLUORANTHENE,,1.0,1.0,0.0,0.0,0.4,10.0,,0.0,0.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23
1.0,8.0,205-99-2,BENZO[B]FLUORANTHENE,,1.0,1.0,0.0,0.0,0.6666666666666666,9.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)cc3c4ccccc4c5cccc2c35
0.0,6.0,2058-46-0,OXYTETRACYCLINE HYDROCHLORIDE,DRUGS (ANTIBIOTICS),0.0,0.0,1.0,1.0,0.16666666666666666,18.0,DRUGS (ANTIBIOTICS),0.0,0.0,1.0,1.0,0,0,1,1,"DRUGS (ANTIBIOTICS),DRUGS (ANTIBIOTICS)",[Cl-].CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+]
0.8888888888888888,9.0,206-44-0,FLUORANTHENE,,1.0,1.0,0.0,0.0,0.5294117647058824,17.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)c3cccc4cccc2c34
1.0,2.0,207-08-9,BENZO[K]FLUORANTHENE,,1.0,1.0,0.0,0.0,0.7777777777777778,9.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2cc3c4cccc5cccc(c3cc2c1)c45
1.0,4.0,20830-81-3,DAUNOMYCIN,,1.0,1.0,0.0,0.0,0.75,36.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O
0.0,4.0,208465-21-8,MESOSULFURON-METHYL,Pesticides,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",Pesticides",COC(=O)c1ccc(CN[S](C)(=O)=O)cc1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2
0.8,5.0,20917-49-1,N-NITROSOHEPTAMETHYLENEIMINE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",O=NN1CCCCCCC1
0.0,4.0,20941-65-5,ETHYL TELLURAC,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",[Te+4].CCN(CC)C([S-])=S.CCN(CC)C([S-])=S.CCN(CC)C([S-])=S.CCN(CC)C([S-])=S
1.0,2.0,21247-98-3,6-(HYDROXYMETHYL)BENZO[A]PYRENE,,1.0,1.0,0.0,0.0,1.0,7.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",OCc1c2ccccc2c3ccc4cccc5ccc1c3c45
1.0,3.0,213-46-7,BENZO[A]CHRYSENE,,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc34
1.0,1.0,21340-68-1,METHYL CLOFENAPATE,,1.0,0.0,0.0,0.0,0.05263157894736842,19.0,,0.0,0.0,1.0,1.0,1,0,0,0,",",COC(=O)C(C)(C)Oc1ccc(cc1)c2ccc(Cl)cc2
0.0,1.0,213982-96-8,WHI-07,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",
0.5,4.0,21416-67-1,ICRF 159,DRUGS,0.0,0.0,0.0,0.0,0.23076923076923078,13.0,DRUGS,0.0,0.0,0.0,0.0,0,0,0,0,"DRUGS,DRUGS",CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
1.0,1.0,21436-96-4,"2,4-DIMETHYLANILINE HYDROCHLORIDE",,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",[H+].[Cl-].Cc1ccc(N)c(C)c1
0.0,1.0,215-58-7,"DIBENZ[A,C]ANTHRACENE",,0.0,0.0,1.0,0.0,1.0,8.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1
1.0,1.0,21507-14-2,11BETA-METHOXYESTRADIOL,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",CO[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13
1.0,2.0,21626-89-1,DIFTALONE,,1.0,1.0,0.0,0.0,0.0,6.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",O=C1N2Cc3ccccc3C(=O)N2Cc4ccccc14
0.0,2.0,21637-25-2,ISOQUERCITRIN,NATURAL PRODUCT,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",NATURAL PRODUCT",OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O
0.25,8.0,2164-17-2,FLUOMETURON,PESTICIDES (HERBICIDES),0.0,0.0,0.0,0.0,0.045454545454545456,22.0,PESTICIDES (HERBICIDES),0.0,0.0,1.0,1.0,0,0,0,0,"PESTICIDES (HERBICIDES),PESTICIDES (HERBICIDES)",CN(C)C(=O)Nc1cccc(c1)C(F)(F)F
1.0,1.0,2168-68-5,BIS(1-AZIRIDINYL)MORPHOLINOPHOSPHINE SULFIDE,DRUGS (ANTINEOPLASTICS),1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",DRUGS (ANTINEOPLASTICS)",S=[P](N1CCOCC1)(N2CC2)N3CC3
0.0,3.0,21725-46-2,CYANAZINE,PESTICIDES: Herbicide,0.0,0.0,1.0,0.0,0.0,11.0,PESTICIDES: Herbicide,0.0,0.0,1.0,1.0,0,0,1,0,"PESTICIDES: Herbicide,PESTICIDES: Herbicide",CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
0.5,4.0,21739-91-3,CYTEMBENA,,0.0,0.0,0.0,0.0,0.8947368421052632,19.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",[Na+].COc1ccc(cc1)C(=O)\C(Br)=C/C([O-])=O
0.6,5.0,218-01-9,CHRYSENE,,1.0,1.0,0.0,0.0,0.5454545454545454,22.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",c1ccc2c(c1)ccc3c4ccccc4ccc23
0.25,4.0,2185-92-4,2-AMINOBIPHENYL HYDROCHLORIDE,,0.0,0.0,0.0,0.0,0.25,16.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",[H+].[Cl-].Nc1ccccc1c2ccccc2
1.0,1.0,21884-44-6,LUTEOSKYRIN,,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1,0,0,0,",",Cc1cc(O)c2C(=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)c8c(O)cc(C)c(O)c8C(=O)C467)C35C(=O)c2c1O)O
1.0,1.0,21947-75-1,CIS-1-CHLOROPROPENE OXIDE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",C[C@@H]1O[C@@H]1Cl
1.0,2.0,21947-76-2,TRANS-1-CHLOROPROPENE OXIDE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",C[C@H]1O[C@@H]1Cl
